5.2	-10.718
5.202	-10.289
5.204	-13.731
5.206	-9.7261
5.208	-12.093
5.21	-10.486
5.212	-14.126
5.214	-13.731
5.216	-12.741
5.218	-8.9634
5.22	-14.363
5.222	-8.1382
5.224	-15.877
5.226	-11.483
5.228	-15.427
5.23	-10.802
5.232	-10.847
5.234	-14.433
5.236	-10.038
5.238	-11.668
5.24	-11.517
5.242	-10.265
5.244	-13.079
5.246	-11.475
5.248	-10.596
5.25	-10.003
5.252	-9.4169
5.254	-10.336
5.256	-9.2545
5.258	-16.654
5.26	-10.491
5.262	-11.277
5.264	-13.306
5.266	-12.897
5.268	-11.356
5.27	-14.124
5.272	-13.357
5.274	-17.231
5.276	-7.933
5.278	-9.1945
5.28	-16.534
5.282	-12.577
5.284	-9.2405
5.286	-15.264
5.288	-11.944
5.29	-12.418
5.292	-13.059
5.294	-13.462
5.296	-10.88
5.298	-11.456
5.3	-12.685
5.302	-11.34
5.304	-11.284
5.306	-11.759
5.308	-8.9853
5.31	-7.802
5.312	-11.718
5.314	-10.87
5.316	-10.851
5.318	-11.265
5.32	-10.449
5.322	-14.805
5.324	-15.244
5.326	-14.7
5.328	-13.074
5.33	-17.345
5.332	-10.731
5.334	-13.7
5.336	-13.927
5.338	-12.282
5.34	-12.911
5.342	-11.675
5.344	-13.678
5.346	-12.337
5.348	-12.235
5.35	-10.406
5.352	-9.9427
5.354	-11.444
5.356	-11.893
5.358	-17.507
5.36	-19.057
5.362	-7.2582
5.364	-7.819
5.366	-7.7851
5.368	-8.2153
5.37	-17.852
5.372	-17.132
5.374	-8.5764
5.376	-12.135
5.378	-15.795
5.38	-9.0898
5.382	-12.399
5.384	-16.185
5.386	-10.95
5.388	-12.39
5.39	-10.153
5.392	-11.971
5.394	-16.496
5.396	-7.7073
5.398	-12.973
5.4	-14.129
5.402	-11.811
5.404	-10.678
5.406	-12.957
5.408	-20.308
5.41	-16.102
5.412	-15.315
5.414	-15.683
5.416	-9.3583
5.418	-17.926
5.42	-14.328
5.422	-9.3128
5.424	-12.37
5.426	-9.4573
5.428	-12.537
5.43	-14.311
5.432	-14.535
5.434	-15.756
5.436	-11.645
5.438	-11.666
5.44	-10.394
5.442	-15.018
5.444	-13.52
5.446	-14.238
5.448	-12.568
5.45	-15.117
5.452	-9.8471
5.454	-11.901
5.456	-12.004
5.458	-12.809
5.46	-13.98
5.462	-12.923
5.464	-13.236
5.466	-16.151
5.468	-15.834
5.47	-12.11
5.472	-11.389
5.474	-10.565
5.476	-13.928
5.478	-13.407
5.48	-19.472
5.482	-15.663
5.484	-11.323
5.486	-13.445
5.488	-12.974
5.49	-15.678
5.492	-12.331
5.494	-14.114
5.496	-15.089
5.498	-14.235
5.5	-13.571
5.502	-17.622
5.504	-17.705
5.506	-11.075
5.508	-13.347
5.51	-14.183
5.512	-14.695
5.514	-15.519
5.516	-16.607
5.518	-11.92
5.52	-11.685
5.522	-14.268
5.524	-13.608
5.526	-15.997
5.528	-12.069
5.53	-11.911
5.532	-12.518
5.534	-14.299
5.536	-14.953
5.538	-12.066
5.54	-14.868
5.542	-12.749
5.544	-11.708
5.546	-14.876
5.548	-14.071
5.55	-13.56
5.552	-11.521
5.554	-10.262
5.556	-18.458
5.558	-15.51
5.56	-11.954
5.562	-11.896
5.564	-12.625
5.566	-16.266
5.568	-18.023
5.57	-15.449
5.572	-15.387
5.574	-10.764
5.576	-12.503
